原始文件,来源文件夹,原始地区,类型,年份,序号,目标地区/海域,总文章数,写出文章数,政治梗排除文章数,未命中海域文章数,命中关键词,输出文件,状态,原路径
website_bj-2021-60.txt,bj,bj,website,2021,60,bb,236,45,1,90,"三娘湾, 北海, 北部湾, 南流江, 合浦, 合浦儒艮, 合浦儒艮国家级自然保护区, 广西, 涠洲岛, 钦州, 钦州湾, 防城港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/bb/website_bb-2021-60.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2021-60.txt
website_bj-2021-60.txt,bj,bj,website,2021,60,st,236,6,1,90,"南澳, 南澳岛, 海门, 潮汕",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/st/website_st-2021-60.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2021-60.txt
website_bj-2021-60.txt,bj,bj,website,2021,60,lz,236,5,1,90,"徐闻, 湛江",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/lz/website_lz-2021-60.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2021-60.txt
website_bj-2021-48.txt,bj,bj,website,2021,48,xm,200,46,2,61,"九龙江, 厦门, 厦门中华白海豚, 厦门湾, 厦门珍稀海洋物种国家级自然保护区, 大嶝, 小嶝, 翔安, 金门, 集美",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/xm/website_xm-2021-48.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2021-48.txt
website_bj-2021-48.txt,bj,bj,website,2021,48,pr,200,62,2,61,"Macau, 万山, 上川岛, 乐融融, 伶仃洋, 伶仃洋大桥, 内伶仃, 前海, 台山, 外伶仃, 大屿山, 大湾区, 妈湾, 川岛, 广海, 开平, 恩平, 担杆, 新会, 桂山, 江门, 沙洲, 淇澳, 深中通道, 深圳湾, 港珠澳, 港珠澳大桥, 澳门, 牛头岛, 珠江, 珠江三角洲, 珠海, 粤港澳, 粤港澳大湾区, 蛇口, 镇海湾, 香港, 鹤山, 龙鼓洲",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/pr/website_pr-2021-48.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2021-48.txt
website_bj-2021-48.txt,bj,bj,website,2021,48,bb,200,37,2,61,"三娘湾, 北海, 北部湾, 合浦, 合浦儒艮, 合浦儒艮国家级自然保护区, 广西, 涠洲岛, 钦州, 钦州湾, 防城港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/bb/website_bb-2021-48.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2021-48.txt
website_bj-2021-48.txt,bj,bj,website,2021,48,st,200,9,2,61,"南澳, 南澳岛, 汕头, 海门, 澄海",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/st/website_st-2021-48.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2021-48.txt
website_bj-2021-48.txt,bj,bj,website,2021,48,lz,200,8,2,61,"东海岛, 吴川, 徐闻, 湛江, 硇洲, 硇洲岛, 雷州, 雷州湾, 麻章",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/lz/website_lz-2021-48.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2021-48.txt
social_bj-2020-22.txt,bj,bj,social,2020,22,xm,200,4,1,52,"厦门, 小嶝, 小嶝岛",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/xm/social_xm-2020-22.txt,已写出,/Users/gurumakaza/Downloads/bj/social_bj-2020-22.txt
social_bj-2020-22.txt,bj,bj,social,2020,22,pr,200,101,1,52,"Mawan, 伶仃洋, 内伶仃, 前海, 南沙, 台山, 外伶仃, 大湾区, 广海, 新会, 江门, 深圳湾, 港珠澳, 港珠澳大桥, 澳门, 珠江, 珠海, 粤港澳, 粤港澳大湾区, 虎门, 虎门大桥, 蛇口, 香港, 香港国际机场, 鹤山",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/pr/social_pr-2020-22.txt,已写出,/Users/gurumakaza/Downloads/bj/social_bj-2020-22.txt
social_bj-2020-22.txt,bj,bj,social,2020,22,bb,200,48,1,52,"三娘湾, 北海, 北部湾, 广西, 钦州, 钦州湾, 防城港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/bb/social_bb-2020-22.txt,已写出,/Users/gurumakaza/Downloads/bj/social_bj-2020-22.txt
social_bj-2020-22.txt,bj,bj,social,2020,22,st,200,1,1,52,"汕头, 海门",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/st/social_st-2020-22.txt,已写出,/Users/gurumakaza/Downloads/bj/social_bj-2020-22.txt
social_bj-2023-73.txt,bj,bj,social,2023,73,xm,200,22,1,106,"九龙江, 厦门, 厦门中华白海豚, 厦门海域, 金门, 集美",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/xm/social_xm-2023-73.txt,已写出,/Users/gurumakaza/Downloads/bj/social_bj-2023-73.txt
social_bj-2023-73.txt,bj,bj,social,2023,73,pr,200,49,1,106,"上川岛, 下川岛, 伶仃洋, 内伶仃, 南丫岛, 南沙, 台山, 外伶仃, 大屿山, 大湾区, 崖门, 川岛, 开平, 江门, 淇澳, 深中通道, 港珠澳, 港珠澳大桥, 澳门, 牛头岛, 珠江, 珠江口中华白海豚国家级自然保护区, 珠海, 粤港澳, 粤港澳大湾区, 蛇口, 香港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/pr/social_pr-2023-73.txt,已写出,/Users/gurumakaza/Downloads/bj/social_bj-2023-73.txt
social_bj-2023-73.txt,bj,bj,social,2023,73,bb,200,20,1,106,"三娘湾, 北海, 北部湾, 合浦, 合浦儒艮, 广西, 涠洲岛, 钦州, 钦州湾, 防城港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/bb/social_bb-2023-73.txt,已写出,/Users/gurumakaza/Downloads/bj/social_bj-2023-73.txt
social_bj-2023-73.txt,bj,bj,social,2023,73,st,200,7,1,106,"南澳, 南澳岛, 汕头, 海门, 青澳湾",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/st/social_st-2023-73.txt,已写出,/Users/gurumakaza/Downloads/bj/social_bj-2023-73.txt
social_bj-2023-73.txt,bj,bj,social,2023,73,lz,200,4,1,106,"徐闻, 湛江, 雷州, 雷州湾, 雷州湾中华白海豚",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/lz/social_lz-2023-73.txt,已写出,/Users/gurumakaza/Downloads/bj/social_bj-2023-73.txt
website_bj-2022-19.txt,bj,bj,website,2022,19,xm,207,45,0,56,"Xiamen, 九龙江, 九龙江口, 厦门, 厦门中华白海豚, 厦门海域, 厦门湾, 厦门珍稀海洋物种国家级自然保护区, 同安湾, 大嶝, 大嶝岛, 海沧湾, 翔安, 金门, 集美",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/xm/website_xm-2022-19.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2022-19.txt
website_bj-2022-19.txt,bj,bj,website,2022,19,pr,207,63,0,56,"万山, 上川岛, 下川岛, 乐融融, 伶仃洋, 前海, 南沙, 台山, 外伶仃, 大屿山, 大湾区, 屯门, 川岛, 开平, 恩平, 新会, 桂山, 江门, 沙洲, 淇澳, 深圳湾, 港珠澳, 港珠澳大桥, 澳门, 珠江, 珠江口中华白海豚国家级自然保护区, 珠海, 粤港澳, 粤港澳大湾区, 蛇口, 香港, 香港国际机场, 鹤山",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/pr/website_pr-2022-19.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2022-19.txt
website_bj-2022-19.txt,bj,bj,website,2022,19,bb,207,77,0,56,"Beibu Gulf, Guangxi, Sanniang Bay, 三娘湾, 北仑河, 北仑河口, 北海, 北部湾, 北部湾大学, 大风江, 大风江口, 广西, 涠洲岛, 钦州, 钦州湾, 防城港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/bb/website_bb-2022-19.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2022-19.txt
website_bj-2022-19.txt,bj,bj,website,2022,19,st,207,13,0,56,"南澳, 南澳岛, 汕头",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/st/website_st-2022-19.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2022-19.txt
website_bj-2022-19.txt,bj,bj,website,2022,19,lz,207,5,0,56,"东海岛, 南三岛, 吴川, 湛江, 特呈岛, 硇洲, 硇洲岛, 雷州, 雷州湾",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/lz/website_lz-2022-19.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2022-19.txt
website_bj-2025-10.txt,bj,bj,website,2025,10,xm,203,6,2,22,"厦门, 厦门湾, 同安湾, 海沧湾, 翔安, 集美",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/xm/website_xm-2025-10.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2025-10.txt
website_bj-2025-10.txt,bj,bj,website,2025,10,pr,203,165,2,22,"三色浪花, 三跑, 乐融融, 伶仃洋, 前海, 十五运, 南沙, 台山, 喜洋洋, 大湾区, 大湾鸡, 头顶三色浪花, 宝安机场, 屯门, 木棉红, 残特, 江门, 活力大湾区, 淇澳, 深中通道, 深圳湾, 港珠澳, 港珠澳大桥, 湾鸡, 澳门, 珠江, 珠海, 粤港澳, 粤港澳大湾区, 紫荆紫, 莲花绿, 虎门, 香港, 香港国际机场, 黄茅海",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/pr/website_pr-2025-10.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2025-10.txt
website_bj-2025-10.txt,bj,bj,website,2025,10,bb,203,11,2,22,"Beibu Gulf, 三娘湾, 北仑河, 北仑河口, 北海, 北部湾, 南流江, 合浦, 合浦儒艮, 合浦儒艮国家级自然保护区, 大风江, 广西, 沙田, 涠洲岛, 草潭, 钦州, 防城港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/bb/website_bb-2025-10.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2025-10.txt
website_bj-2025-10.txt,bj,bj,website,2025,10,st,203,2,2,22,"汕头, 潮汕",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/st/website_st-2025-10.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2025-10.txt
website_bj-2025-10.txt,bj,bj,website,2025,10,lz,203,4,2,22,"廉江, 徐闻, 湛江",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/lz/website_lz-2025-10.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2025-10.txt
blog_bj-2020-01.txt,bj,bj,blog,2020,1,xm,157,9,1,96,"九龙江, 厦门, 厦门湾, 厦门珍稀海洋物种国家级自然保护区, 小嶝, 小嶝岛, 翔安, 金门, 集美",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/xm/blog_xm-2020-01.txt,已写出,/Users/gurumakaza/Downloads/bj/blog_bj-2020-01.txt
blog_bj-2020-01.txt,bj,bj,blog,2020,1,pr,157,44,1,96,"Greater Bay Area, Guangdong-Hong Kong-Macao, Guangdong-Hong Kong-Macao Greater Bay Area, Hong Kong, Macao, 万山, 乐融融, 伶仃洋, 内伶仃, 前海, 南丫岛, 台山, 大屿山, 大湾区, 崖门, 开平, 新会, 桂山, 江门, 淇澳, 深圳湾, 港珠澳, 港珠澳大桥, 澳门, 牛头岛, 珠江, 珠江三角洲, 珠江口中华白海豚国家级自然保护区, 珠海, 粤港澳, 粤港澳大湾区, 虎门, 蛇口, 赤鱲角, 香港, 香港国际机场",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/pr/blog_pr-2020-01.txt,已写出,/Users/gurumakaza/Downloads/bj/blog_bj-2020-01.txt
blog_bj-2020-01.txt,bj,bj,blog,2020,1,bb,157,21,1,96,"三娘湾, 北仑河, 北仑河口, 北海, 北部湾, 合浦, 大风江, 广西, 沙田, 涠洲岛, 钦州, 钦州湾, 防城港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/bb/blog_bb-2020-01.txt,已写出,/Users/gurumakaza/Downloads/bj/blog_bj-2020-01.txt
blog_bj-2020-01.txt,bj,bj,blog,2020,1,st,157,6,1,96,"南澳, 汕头, 潮汕, 澄海, 濠江, 韩江",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/st/blog_st-2020-01.txt,已写出,/Users/gurumakaza/Downloads/bj/blog_bj-2020-01.txt
blog_bj-2020-01.txt,bj,bj,blog,2020,1,lz,157,4,1,96,"徐闻, 湛江, 湛江港, 雷州, 雷州湾",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/lz/blog_lz-2020-01.txt,已写出,/Users/gurumakaza/Downloads/bj/blog_bj-2020-01.txt
website_bj-2025-04.txt,bj,bj,website,2025,4,xm,216,45,1,41,"厦门, 大嶝, 大嶝岛, 小嶝, 小嶝岛, 金门, 集美",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/xm/website_xm-2025-04.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2025-04.txt
website_bj-2025-04.txt,bj,bj,website,2025,4,pr,216,109,1,41,"万山, 乐融融, 伶仃洋, 前海, 十五运, 南沙, 台山, 喜洋洋, 外伶仃, 大湾区, 大湾鸡, 屯门, 广海, 广海湾, 开平, 担杆, 新会, 木棉红, 桂山, 残特, 江门, 活力大湾区, 淇澳, 深中通道, 深圳湾, 港珠澳, 港珠澳大桥, 湾鸡, 澳门, 珠江, 珠江三角洲, 珠江口中华白海豚国家级自然保护区, 珠江河口, 珠海, 粤港澳, 粤港澳大湾区, 紫荆紫, 莲花绿, 香港, 香港国际机场, 黄茅海",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/pr/website_pr-2025-04.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2025-04.txt
website_bj-2025-04.txt,bj,bj,website,2025,4,bb,216,16,1,41,"三娘湾, 北海, 北部湾, 合浦, 广西, 涠洲岛, 钦州, 防城港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/bb/website_bb-2025-04.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2025-04.txt
website_bj-2025-04.txt,bj,bj,website,2025,4,st,216,11,1,41,"南澳, 南澳岛, 妈屿, 汕头, 汕头湾, 潮汕, 青澳湾, 韩江",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/st/website_st-2025-04.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2025-04.txt
website_bj-2025-04.txt,bj,bj,website,2025,4,lz,216,9,1,41,"东海岛, 吴川, 廉江, 徐闻, 湛江, 湛江港, 特呈岛, 遂溪, 雷州, 雷州湾",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/lz/website_lz-2025-04.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2025-04.txt
social_bj-2023-67.txt,bj,bj,social,2023,67,pr,200,2,0,197,"屯门, 深圳湾, 珠海, 香港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/pr/social_pr-2023-67.txt,已写出,/Users/gurumakaza/Downloads/bj/social_bj-2023-67.txt
social_bj-2023-67.txt,bj,bj,social,2023,67,st,200,1,0,197,"南澳, 汕头",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/st/social_st-2023-67.txt,已写出,/Users/gurumakaza/Downloads/bj/social_bj-2023-67.txt
website_bj-2022-25.txt,bj,bj,website,2022,25,xm,200,70,0,71,"Xiamen, 九龙江, 厦门, 厦门中华白海豚, 厦门海域, 厦门湾, 厦门珍稀海洋物种国家级自然保护区, 同安湾, 大嶝, 海沧湾, 翔安, 金门, 集美",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/xm/website_xm-2022-25.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2022-25.txt
website_bj-2022-25.txt,bj,bj,website,2022,25,pr,200,67,0,71,"伶仃洋, 内伶仃, 南沙, 台山, 外伶仃, 大屿山, 大湾区, 新会, 桂山, 江门, 港珠澳, 港珠澳大桥, 澳门, 牛头岛, 珠江, 珠海, 粤港澳, 粤港澳大湾区, 蛇口, 走地鸡, 香港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/pr/website_pr-2022-25.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2022-25.txt
website_bj-2022-25.txt,bj,bj,website,2022,25,bb,200,23,0,71,"三娘湾, 北海, 北部湾, 北部湾大学, 广西, 沙田, 涠洲岛, 钦州, 钦州湾, 防城港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/bb/website_bb-2022-25.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2022-25.txt
website_bj-2022-25.txt,bj,bj,website,2022,25,st,200,4,0,71,"南澳, 南澳岛, 汕头, 潮汕, 青澳湾",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/st/website_st-2022-25.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2022-25.txt
website_bj-2022-25.txt,bj,bj,website,2022,25,lz,200,10,0,71,"东海岛, 南三岛, 廉江, 徐闻, 湛江, 湛江港, 雷州, 雷州湾",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/lz/website_lz-2022-25.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2022-25.txt
website_bj-2025-38.txt,bj,bj,website,2025,38,xm,246,29,1,66,"厦门, 厦门中华白海豚, 厦门湾, 翔安, 金门, 集美",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/xm/website_xm-2025-38.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2025-38.txt
website_bj-2025-38.txt,bj,bj,website,2025,38,pr,246,123,1,66,"Hong Kong, Hong Kong-Zhuhai-Macao, Hong Kong-Zhuhai-Macao Bridge, Macao, Zhuhai, 万山, 上川岛, 下川岛, 乐融融, 伶仃洋, 关帝湾, 内伶仃, 前海, 十五运, 南沙, 台山, 喜洋洋, 外伶仃, 大屿山, 大湾区, 宝安机场, 川岛, 广州南沙, 担杆, 桂山, 残特, 江门, 淇澳, 深中通道, 深圳湾, 港珠澳, 港珠澳大桥, 澳门, 牛头岛, 珠江, 珠江三角洲, 珠江口中华白海豚国家级自然保护区, 珠海, 粤港澳, 粤港澳大湾区, 虎门, 虎门大桥, 蛇口, 香港, 香港国际机场",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/pr/website_pr-2025-38.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2025-38.txt
website_bj-2025-38.txt,bj,bj,website,2025,38,bb,246,40,1,66,"Guangxi, 三娘湾, 北海, 北部湾, 北部湾大学, 合浦, 广西, 涠洲岛, 钦州, 钦州湾, 防城港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/bb/website_bb-2025-38.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2025-38.txt
website_bj-2025-38.txt,bj,bj,website,2025,38,st,246,9,1,66,"南澳, 南澳岛, 汕头, 潮汕, 青澳湾",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/st/website_st-2025-38.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2025-38.txt
website_bj-2025-38.txt,bj,bj,website,2025,38,lz,246,9,1,66,"吴川, 徐闻, 湛江, 遂溪, 雷州, 雷州湾",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/lz/website_lz-2025-38.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2025-38.txt
website_bj-2022-31.txt,bj,bj,website,2022,31,xm,247,83,0,122,"Xiamen, 九龙江, 九龙江口, 厦门, 厦门海域, 厦门湾, 同安湾, 大嶝, 大嶝岛, 海沧湾, 翔安, 金门, 集美",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/xm/website_xm-2022-31.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2022-31.txt
website_bj-2022-31.txt,bj,bj,website,2022,31,pr,247,18,0,122,"伶仃洋, 大湾区, 开平, 担杆, 新会, 江门, 淇澳, 港珠澳, 港珠澳大桥, 澳门, 珠江, 珠海, 粤港澳, 粤港澳大湾区, 蛇口, 走地鸡, 香港, 香港国际机场",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/pr/website_pr-2022-31.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2022-31.txt
website_bj-2022-31.txt,bj,bj,website,2022,31,bb,247,33,0,122,"三娘湾, 北海, 北部湾, 合浦, 合浦儒艮, 大风江, 广西, 沙田, 涠洲岛, 钦州, 钦州湾, 防城港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/bb/website_bb-2022-31.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2022-31.txt
website_bj-2022-31.txt,bj,bj,website,2022,31,st,247,3,0,122,"南澳, 南澳岛, 汕头, 潮汕",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/st/website_st-2022-31.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2022-31.txt
website_bj-2020-08.txt,bj,bj,website,2020,8,xm,208,22,2,67,"九龙江, 九龙江口, 厦门, 厦门海域, 厦门湾, 厦门白海豚, 同安湾, 大嶝, 大嶝岛, 小嶝, 小嶝岛, 金门, 集美",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/xm/website_xm-2020-08.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2020-08.txt
website_bj-2020-08.txt,bj,bj,website,2020,8,pr,208,37,2,67,"万山, 下川岛, 伶仃洋, 伶仃洋大桥, 内伶仃, 前海, 台山, 外伶仃, 大屿山, 大湾区, 川岛, 广海, 担杆, 桂山, 江门, 淇澳, 深圳湾, 港珠澳, 港珠澳大桥, 澳门, 牛头岛, 珠江, 珠江三角洲, 珠江口中华白海豚国家级自然保护区, 珠海, 粤港澳, 粤港澳大湾区, 蛇口, 香港, 香港国际机场, 鹤山",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/pr/website_pr-2020-08.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2020-08.txt
website_bj-2020-08.txt,bj,bj,website,2020,8,bb,208,61,2,67,"三娘湾, 北仑河, 北仑河口, 北海, 北部湾, 北部湾大学, 合浦, 合浦儒艮, 合浦儒艮国家级自然保护区, 广西, 沙田, 涠洲岛, 钦州, 钦州湾, 防城港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/bb/website_bb-2020-08.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2020-08.txt
website_bj-2020-08.txt,bj,bj,website,2020,8,st,208,19,2,67,"Shantou, 南澳, 南澳岛, 汕头, 潮汕, 澄海, 青澳湾",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/st/website_st-2020-08.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2020-08.txt
website_bj-2020-08.txt,bj,bj,website,2020,8,lz,208,8,2,67,"东海岛, 南三岛, 湛江, 湛江港, 硇洲, 硇洲岛, 雷州",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/lz/website_lz-2020-08.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2020-08.txt
website_bj-2020-20.txt,bj,bj,website,2020,20,xm,213,33,1,76,"Xiamen, 九龙江, 厦门, 厦门中华白海豚, 厦门湾, 厦门珍稀海洋物种国家级自然保护区, 同安湾, 大嶝, 小嶝, 小嶝岛, 翔安, 金门, 集美",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/xm/website_xm-2020-20.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2020-20.txt
website_bj-2020-20.txt,bj,bj,website,2020,20,pr,213,48,1,76,"万山, 伶仃洋, 内伶仃, 南丫岛, 台山, 大屿山, 大湾区, 屯门, 崖门, 广海, 新会, 桂山, 江门, 沙洲, 淇澳, 港珠澳, 港珠澳大桥, 澳门, 牛头岛, 珠江, 珠江口中华白海豚国家级自然保护区, 珠江口白海豚保护区, 珠海, 粤港澳, 粤港澳大湾区, 虎门, 走地鸡, 香港",/Users/gurumakaza/Downloads/classified_filtered_txt_by_region/bj/pr/website_pr-2020-20.txt,已写出,/Users/gurumakaza/Downloads/bj/website_bj-2020-20.txt
